,0,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,TotalSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
390,,961.0,406.0,0.0,4.0,1Fam,Gd,No,241.0,391.0,Rec,BLQ,1.0,0.0,TA,229.0,Y,Norm,Norm,SBrkr,112.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Typ,384.0,1.0,TA,Unf,TA,Detchd,1978.0,1367.0,0.0,GasA,Ex,1.5Fin,1.0,TA,Lvl,Gtl,8405.0,Inside,Reg,0.0,50,RL,0.0,None,0.0,4,Edwards,130.0,8,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,861.0,2228.0,AllPub,0.0,1900.0,1950.0,2008
391,,804.0,1157.0,0.0,3.0,1Fam,TA,No,690.0,0.0,ALQ,Unf,1.0,0.0,Ex,114.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,PConc,2.0,Typ,560.0,2.0,TA,Fin,TA,BuiltIn,2001.0,1961.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,12209.0,CulDSac,IR1,0.0,60,RL,0.0,None,0.0,6,Mitchel,192.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,804.0,2765.0,AllPub,125.0,2001.0,2002.0,2009
392,,882.0,0.0,0.0,3.0,1Fam,None,None,0.0,0.0,None,None,0.0,0.0,None,0.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,Slab,1.0,Typ,294.0,1.0,TA,RFn,TA,Attchd,1959.0,882.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,8339.0,Inside,IR1,0.0,20,RL,0.0,None,1200.0,7,NAmes,0.0,7,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,0.0,882.0,AllPub,0.0,1959.0,1959.0,2007
393,,788.0,0.0,0.0,2.0,1Fam,TA,No,266.0,0.0,Rec,Unf,0.0,0.0,TA,522.0,Y,Feedr,Norm,FuseA,0.0,TA,TA,WdShing,Wd Shng,2.0,CBlock,1.0,Typ,0.0,0.0,,,,,0.0,788.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,7446.0,Corner,Reg,0.0,30,RL,0.0,None,0.0,4,BrkSide,0.0,5,4.0,Y,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,4.0,788.0,1576.0,AllPub,0.0,1941.0,1950.0,2006
394,,735.0,299.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,735.0,Y,Norm,Norm,FuseA,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,240.0,1.0,TA,Unf,TA,Detchd,1940.0,1034.0,0.0,GasA,Gd,1.5Fin,1.0,TA,Lvl,Gtl,10134.0,Inside,Reg,0.0,50,RL,0.0,None,0.0,7,OldTown,39.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,735.0,1769.0,AllPub,0.0,1940.0,1950.0,2007
395,,1144.0,0.0,0.0,3.0,1Fam,TA,Av,739.0,0.0,BLQ,Unf,1.0,0.0,TA,405.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,596.0,1.0,TA,Unf,TA,Attchd,1956.0,1144.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,9571.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,6,Edwards,0.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1144.0,2288.0,AllPub,44.0,1956.0,1956.0,2010
396,,894.0,0.0,0.0,2.0,1Fam,TA,Av,777.0,0.0,Rec,Unf,0.0,0.0,TA,117.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,600.0,2.0,TA,RFn,TA,Detchd,1985.0,894.0,0.0,GasA,TA,1Story,1.0,TA,Low,Gtl,7200.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,9,CollgCr,0.0,5,5.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,6.0,894.0,1788.0,AllPub,215.0,1972.0,1972.0,2009
397,,876.0,936.0,0.0,4.0,1Fam,TA,No,540.0,0.0,ALQ,Unf,0.0,0.0,TA,324.0,Y,PosN,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,CBlock,2.0,Typ,264.0,1.0,TA,RFn,TA,Attchd,1962.0,1812.0,0.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,7590.0,Inside,Reg,0.0,60,RL,288.0,BrkFace,0.0,7,NAmes,168.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,864.0,2676.0,AllPub,0.0,1962.0,1962.0,2007
398,,1077.0,0.0,0.0,2.0,1Fam,Po,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,961.0,Y,Norm,Norm,Mix,0.0,Fa,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Maj2,338.0,1.0,Po,Unf,Po,Detchd,1920.0,1077.0,0.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,8967.0,Corner,Reg,0.0,30,RM,0.0,None,0.0,11,IDOTRR,0.0,2,5.0,N,0.0,CompShg,Gable,Abnorml,WD,0.0,Pave,6.0,961.0,2038.0,AllPub,0.0,1920.0,1950.0,2007
399,,1112.0,438.0,0.0,2.0,1Fam,TA,No,812.0,0.0,GLQ,Unf,1.0,0.0,Gd,280.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,0.0,PConc,2.0,Typ,438.0,2.0,TA,Fin,TA,Attchd,2007.0,1550.0,0.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,8125.0,Inside,Reg,0.0,60,FV,100.0,Stone,0.0,10,Somerst,168.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,1092.0,2642.0,AllPub,0.0,2006.0,2007.0,2009
400,,1288.0,0.0,0.0,1.0,TwnhsE,TA,No,786.0,0.0,GLQ,Unf,1.0,0.0,Gd,474.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,BrkFace,BrkFace,2.0,PConc,1.0,Typ,500.0,2.0,TA,Fin,TA,Attchd,1996.0,1288.0,1.0,GasA,Ex,1Story,1.0,Ex,Lvl,Gtl,14963.0,Inside,IR2,0.0,120,RL,0.0,None,0.0,12,Veenker,30.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,224.0,Pave,4.0,1260.0,2548.0,AllPub,120.0,1996.0,1996.0,2008
401,,1310.0,0.0,0.0,3.0,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1286.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,400.0,2.0,TA,Fin,TA,Attchd,2005.0,1310.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,8767.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,7,CollgCr,0.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,6.0,1310.0,2620.0,AllPub,0.0,2005.0,2005.0,2006
402,,672.0,0.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,672.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,PConc,1.0,Typ,240.0,1.0,TA,Unf,TA,Detchd,1940.0,672.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,10200.0,Inside,Reg,0.0,30,RL,0.0,None,0.0,8,Sawyer,0.0,8,5.0,N,0.0,CompShg,Gable,Normal,WD,0.0,Pave,4.0,672.0,1344.0,AllPub,168.0,1940.0,1997.0,2008
403,,1165.0,1098.0,0.0,4.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1141.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,420.0,2.0,TA,Fin,TA,BuiltIn,1998.0,2263.0,1.0,GasA,Gd,2Story,1.0,Gd,Lvl,Gtl,12090.0,Corner,Reg,0.0,60,RL,650.0,BrkFace,0.0,7,NoRidge,123.0,5,8.0,Y,0.0,CompShg,Hip,Abnorml,WD,0.0,Pave,10.0,1141.0,3404.0,AllPub,144.0,1998.0,1998.0,2006
404,,806.0,766.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,806.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,1.0,PConc,2.0,Typ,373.0,2.0,TA,Fin,TA,BuiltIn,1995.0,1572.0,1.0,GasA,Gd,2Story,1.0,TA,Lvl,Gtl,10364.0,Inside,IR1,0.0,60,RL,0.0,None,0.0,5,Gilbert,40.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,806.0,2378.0,AllPub,0.0,1995.0,1996.0,2007
405,,1620.0,0.0,0.0,3.0,1Fam,TA,No,1116.0,0.0,BLQ,Unf,1.0,0.0,TA,165.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,Plywood,Plywood,1.0,CBlock,2.0,Min1,490.0,2.0,TA,Unf,TA,Attchd,1993.0,1620.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,9991.0,Corner,IR1,0.0,20,RL,0.0,None,0.0,6,Sawyer,78.0,4,4.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1281.0,2901.0,AllPub,120.0,1976.0,1993.0,2009
406,,1166.0,0.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1064.0,Y,Norm,Norm,FuseA,0.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Maj2,240.0,1.0,TA,Unf,TA,Detchd,1936.0,1639.0,0.0,GasA,Ex,1.5Fin,1.0,TA,Lvl,Gtl,10480.0,Inside,Reg,473.0,50,RL,0.0,None,0.0,3,SWISU,0.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1064.0,2230.0,AllPub,0.0,1936.0,1950.0,2008
407,,840.0,840.0,0.0,4.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,840.0,Y,Norm,Norm,SBrkr,160.0,TA,TA,Wd Sdng,Plywood,0.0,BrkTil,2.0,Typ,308.0,1.0,TA,Unf,TA,Attchd,1960.0,1680.0,0.0,GasA,Ex,2Story,1.0,TA,Lvl,Gtl,15576.0,Inside,Reg,0.0,70,RL,0.0,None,0.0,3,Crawfor,0.0,7,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,840.0,2520.0,AllPub,0.0,1915.0,1976.0,2008
408,,1071.0,1101.0,0.0,3.0,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1063.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,947.0,3.0,TA,RFn,TA,Attchd,2006.0,2172.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,14154.0,Corner,Reg,0.0,60,RL,350.0,BrkFace,0.0,8,NridgHt,62.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,9.0,1063.0,3235.0,AllPub,192.0,2006.0,2006.0,2007
409,,1050.0,1028.0,0.0,3.0,1Fam,TA,No,789.0,0.0,GLQ,Unf,1.0,0.0,Ex,245.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,836.0,3.0,TA,Fin,TA,Attchd,2008.0,2078.0,1.0,GasA,Ex,2Story,1.0,Ex,Lvl,Gtl,10800.0,Inside,Reg,0.0,60,FV,100.0,Stone,0.0,4,Somerst,102.0,5,8.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,8.0,1034.0,3112.0,AllPub,0.0,2007.0,2008.0,2008
410,,1276.0,0.0,0.0,3.0,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1276.0,Y,Norm,Norm,FuseA,0.0,Fa,TA,BrkComm,Brk Cmn,0.0,CBlock,1.0,Mod,350.0,1.0,TA,Unf,TA,Attchd,1958.0,1276.0,0.0,GasA,TA,1Story,1.0,TA,Lvl,Gtl,9571.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,6,Edwards,0.0,3,5.0,Y,0.0,CompShg,Gable,Abnorml,COD,0.0,Pave,5.0,1276.0,2552.0,AllPub,0.0,1958.0,1958.0,2009
411,,1056.0,0.0,0.0,3.0,2fmCon,TA,Mn,1056.0,0.0,Rec,Unf,1.0,0.0,TA,0.0,N,Norm,Norm,SBrkr,0.0,TA,TA,Wd Sdng,Wd Sdng,0.0,CBlock,1.0,Typ,572.0,2.0,TA,Fin,TA,Attchd,1955.0,1056.0,0.0,GasA,TA,1Story,1.0,TA,Bnk,Gtl,34650.0,Inside,Reg,0.0,190,RL,0.0,None,0.0,1,Gilbert,0.0,5,5.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,1056.0,2112.0,AllPub,264.0,1955.0,1955.0,2006
412,,1478.0,0.0,0.0,2.0,1Fam,TA,Av,578.0,0.0,GLQ,Unf,1.0,0.0,Ex,892.0,Y,Norm,Norm,SBrkr,0.0,TA,Ex,MetalSd,MetalSd,1.0,PConc,2.0,Typ,484.0,2.0,TA,Fin,TA,Attchd,2009.0,1478.0,1.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,4403.0,Inside,IR2,0.0,20,FV,432.0,Stone,0.0,6,Somerst,144.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,7.0,1470.0,2948.0,AllPub,0.0,2009.0,2009.0,2010
413,,1028.0,0.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1008.0,Y,Artery,Norm,FuseA,130.0,TA,TA,WdShing,Wd Shng,1.0,CBlock,1.0,Typ,360.0,2.0,TA,Unf,TA,Detchd,1927.0,1028.0,0.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,8960.0,Inside,Reg,0.0,30,RM,0.0,None,0.0,3,OldTown,0.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,5.0,1008.0,2036.0,AllPub,0.0,1927.0,1950.0,2010
414,,1080.0,1017.0,0.0,3.0,1Fam,TA,No,50.0,531.0,BLQ,GLQ,0.0,1.0,Gd,499.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,678.0,3.0,TA,Unf,TA,Attchd,1993.0,2097.0,1.0,GasA,Ex,2Story,1.0,Gd,Lvl,Gtl,11228.0,CulDSac,IR2,0.0,60,RL,0.0,None,0.0,12,SawyerW,187.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,9.0,1080.0,3177.0,AllPub,196.0,1993.0,1993.0,2008
415,,1340.0,0.0,0.0,3.0,1Fam,TA,Av,24.0,0.0,GLQ,Unf,0.0,0.0,Gd,1316.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,396.0,2.0,TA,Fin,TA,Attchd,2007.0,1340.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,8899.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,8,Gilbert,30.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,6.0,1340.0,2680.0,AllPub,100.0,2007.0,2007.0,2007
416,,672.0,728.0,0.0,3.0,1Fam,TA,No,209.0,0.0,ALQ,Unf,0.0,0.0,TA,463.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,1.0,Typ,440.0,2.0,TA,Fin,TA,Attchd,1978.0,1400.0,1.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,7844.0,Inside,Reg,0.0,60,RL,203.0,BrkFace,0.0,3,Sawyer,0.0,7,6.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,6.0,672.0,2072.0,AllPub,0.0,1978.0,1978.0,2006
417,,1370.0,1254.0,0.0,4.0,1Fam,TA,No,1128.0,0.0,BLQ,Unf,1.0,0.0,Gd,242.0,N,Feedr,Norm,FuseA,0.0,TA,TA,Wd Sdng,Stucco,1.0,BrkTil,2.0,Typ,864.0,3.0,TA,Unf,TA,Detchd,1918.0,2624.0,1.0,GasW,TA,2Story,1.0,TA,Lvl,Gtl,22420.0,Inside,IR1,0.0,70,RL,0.0,None,0.0,11,Crawfor,0.0,6,6.0,N,0.0,CompShg,Hip,Normal,WD,0.0,Pave,10.0,1370.0,3994.0,AllPub,0.0,1918.0,1950.0,2007
418,,756.0,378.0,0.0,3.0,1Fam,TA,No,312.0,0.0,ALQ,Unf,1.0,0.0,TA,444.0,N,Norm,Norm,FuseF,0.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Typ,240.0,1.0,TA,Unf,TA,Detchd,1940.0,1134.0,1.0,GasA,Fa,1.5Fin,1.0,TA,Lvl,Gtl,8160.0,Inside,Reg,0.0,50,RL,0.0,None,0.0,4,Edwards,0.0,6,5.0,P,0.0,CompShg,Gable,AdjLand,WD,0.0,Pave,7.0,756.0,1890.0,AllPub,0.0,1940.0,1950.0,2007
419,,1056.0,0.0,0.0,3.0,1Fam,TA,No,775.0,0.0,BLQ,Unf,1.0,0.0,TA,281.0,Y,Norm,Norm,SBrkr,184.0,TA,TA,VinylSd,VinylSd,1.0,CBlock,1.0,Typ,304.0,1.0,TA,Unf,TA,Attchd,1968.0,1056.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,8450.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,7,NAmes,85.0,6,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1056.0,2112.0,AllPub,0.0,1968.0,1968.0,2010
420,,1344.0,0.0,0.0,2.0,Duplex,Gd,Gd,1309.0,0.0,GLQ,Unf,2.0,0.0,Gd,35.0,Y,Norm,Norm,SBrkr,0.0,Gd,TA,VinylSd,VinylSd,0.0,PConc,2.0,Typ,784.0,4.0,TA,Fin,TA,Attchd,1997.0,1344.0,0.0,GasA,Ex,SFoyer,2.0,TA,Lvl,Gtl,7060.0,Inside,Reg,0.0,90,RM,200.0,BrkFace,0.0,11,Mitchel,0.0,5,7.0,Y,0.0,CompShg,Gable,Alloca,WD,0.0,Pave,8.0,1344.0,2688.0,AllPub,0.0,1997.0,1998.0,2008
421,,1602.0,0.0,0.0,3.0,1Fam,TA,No,1246.0,0.0,ALQ,Unf,0.0,1.0,Gd,356.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,CemntBd,CmentBd,1.0,CBlock,2.0,Typ,529.0,2.0,TA,Fin,TA,Attchd,1977.0,1602.0,0.0,GasA,Gd,1Story,1.0,Gd,Lvl,Gtl,16635.0,FR2,IR1,0.0,20,RL,126.0,Stone,0.0,6,NWAmes,0.0,7,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1602.0,3204.0,AllPub,240.0,1977.0,2000.0,2009
422,,988.0,0.0,0.0,2.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,988.0,Y,Artery,Norm,FuseA,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,520.0,2.0,TA,RFn,TA,Attchd,1954.0,988.0,0.0,GasA,Ex,1Story,1.0,TA,HLS,Mod,21750.0,Inside,Reg,0.0,20,RL,0.0,None,0.0,2,Mitchel,0.0,5,5.0,N,0.0,CompShg,Hip,Normal,WD,0.0,Pave,4.0,988.0,1976.0,AllPub,0.0,1954.0,1954.0,2008
423,,1470.0,1160.0,0.0,4.0,1Fam,TA,No,986.0,0.0,GLQ,Unf,1.0,0.0,Gd,484.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,1.0,PConc,2.0,Typ,696.0,3.0,TA,Fin,TA,Attchd,1998.0,2630.0,1.0,GasA,Gd,2Story,1.0,Gd,Lvl,Gtl,9200.0,Inside,Reg,0.0,60,RL,473.0,BrkFace,0.0,6,NoRidge,66.0,5,8.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,8.0,1470.0,4100.0,AllPub,0.0,1998.0,1998.0,2008
424,,1196.0,0.0,0.0,2.0,1Fam,TA,No,616.0,0.0,LwQ,Unf,1.0,0.0,Gd,580.0,Y,Norm,Norm,FuseA,0.0,TA,TA,Wd Sdng,Wd Sdng,1.0,CBlock,1.0,Typ,297.0,1.0,TA,RFn,TA,Attchd,1956.0,1196.0,0.0,GasA,Gd,1Story,1.0,TA,Lvl,Gtl,9000.0,Inside,Reg,0.0,20,RL,74.0,BrkFace,0.0,5,NAmes,44.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1196.0,2392.0,AllPub,0.0,1956.0,1956.0,2008
425,,707.0,682.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,651.0,Y,Norm,Norm,SBrkr,126.0,Gd,TA,HdBoard,HdBoard,2.0,CBlock,1.0,Typ,240.0,1.0,TA,Unf,TA,Detchd,1947.0,1389.0,1.0,GasA,Gd,2Story,1.0,TA,HLS,Gtl,3378.0,Inside,Reg,0.0,60,RM,0.0,None,0.0,9,OldTown,0.0,8,7.0,P,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,651.0,2040.0,AllPub,0.0,1946.0,1992.0,2009
426,,1644.0,0.0,0.0,2.0,1Fam,TA,Gd,1518.0,0.0,GLQ,Unf,1.0,1.0,Gd,0.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,Wd Sdng,Wd Sdng,1.0,PConc,2.0,Typ,569.0,2.0,TA,Fin,TA,Attchd,1989.0,1644.0,0.0,GasA,Gd,SLvl,1.0,Gd,Low,Mod,12800.0,Inside,Reg,0.0,80,RL,145.0,BrkFace,0.0,8,SawyerW,0.0,5,7.0,Y,0.0,CompShg,Gable,Normal,WD,396.0,Pave,5.0,1518.0,3162.0,AllPub,80.0,1989.0,1989.0,2009
427,,907.0,0.0,0.0,3.0,1Fam,TA,No,288.0,0.0,Rec,Unf,0.0,0.0,TA,619.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,CBlock,1.0,Typ,352.0,1.0,TA,Unf,TA,Detchd,1964.0,907.0,0.0,GasA,Ex,1Story,1.0,TA,Lvl,Gtl,8593.0,Inside,IR1,0.0,20,RL,0.0,None,0.0,7,NAmes,0.0,6,4.0,Y,0.0,CompShg,Hip,Normal,WD,0.0,Pave,5.0,907.0,1814.0,AllPub,0.0,1957.0,1957.0,2008
428,,1208.0,0.0,0.0,2.0,1Fam,TA,No,664.0,0.0,GLQ,Unf,1.0,0.0,Gd,544.0,Y,Norm,Norm,SBrkr,0.0,TA,Gd,VinylSd,VinylSd,0.0,PConc,2.0,Typ,628.0,2.0,TA,RFn,TA,Attchd,2007.0,1208.0,0.0,GasA,Ex,1Story,1.0,Gd,Lvl,Gtl,6762.0,Inside,Reg,0.0,20,RL,108.0,BrkFace,0.0,9,CollgCr,54.0,5,7.0,Y,0.0,CompShg,Gable,Partial,New,0.0,Pave,6.0,1208.0,2416.0,AllPub,105.0,2007.0,2007.0,2007
429,,1412.0,0.0,0.0,3.0,1Fam,TA,Mn,1005.0,0.0,GLQ,Unf,1.0,0.0,Gd,387.0,Y,Norm,Norm,SBrkr,169.0,TA,TA,HdBoard,HdBoard,1.0,CBlock,2.0,Typ,576.0,2.0,TA,Unf,TA,Attchd,1988.0,1412.0,0.0,GasA,TA,1Story,1.0,Gd,Lvl,Gtl,11457.0,Corner,IR1,0.0,20,RL,0.0,None,0.0,3,Timber,0.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,1392.0,2804.0,AllPub,0.0,1988.0,1988.0,2009
430,,483.0,504.0,0.0,2.0,Twnhs,TA,No,387.0,0.0,ALQ,Unf,0.0,0.0,TA,96.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Typ,264.0,1.0,TA,Unf,TA,Detchd,1971.0,987.0,1.0,GasA,TA,2Story,1.0,TA,Lvl,Gtl,1680.0,Inside,Reg,0.0,160,RM,232.0,BrkFace,0.0,7,BrDale,0.0,5,6.0,Y,0.0,CompShg,Gable,Abnorml,COD,0.0,Pave,4.0,483.0,1470.0,AllPub,0.0,1971.0,1971.0,2008
431,,1088.0,110.0,0.0,4.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,901.0,Y,Feedr,Norm,SBrkr,0.0,TA,TA,MetalSd,MetalSd,0.0,BrkTil,1.0,Typ,0.0,0.0,,,,,0.0,1198.0,0.0,GasA,Gd,1.5Fin,1.0,TA,Bnk,Gtl,5586.0,Inside,IR1,0.0,50,RM,0.0,None,0.0,9,OldTown,98.0,7,6.0,N,0.0,CompShg,Gable,Abnorml,ConLD,0.0,Pave,7.0,901.0,2099.0,AllPub,0.0,1920.0,1998.0,2008
432,,765.0,600.0,0.0,2.0,TwnhsE,TA,No,471.0,0.0,ALQ,Unf,1.0,0.0,TA,294.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,HdBoard,HdBoard,0.0,CBlock,1.0,Min1,440.0,2.0,TA,Unf,TA,Detchd,1971.0,1365.0,1.0,GasA,Ex,2Story,1.0,TA,Lvl,Gtl,1920.0,Inside,Reg,0.0,160,RM,376.0,BrkFace,0.0,8,BrDale,36.0,5,5.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,6.0,765.0,2130.0,AllPub,240.0,1971.0,1971.0,2007
433,,926.0,678.0,0.0,3.0,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,926.0,Y,Norm,Norm,SBrkr,0.0,TA,TA,VinylSd,VinylSd,1.0,PConc,2.0,Typ,470.0,2.0,TA,Fin,TA,Attchd,1997.0,1604.0,1.0,GasA,Ex,2Story,1.0,TA,Lvl,Gtl,10839.0,Corner,IR1,0.0,60,RL,0.0,None,0.0,7,Gilbert,36.0,5,6.0,Y,0.0,CompShg,Gable,Normal,WD,0.0,Pave,7.0,926.0,2530.0,AllPub,0.0,1997.0,1998.0,2008
